/home/slee/miniconda3/bin/python /home/slee/Desktop/code/mir-hw2/q3.py
floats only print 4.4f



tempo / 2 :


Cha Cha
id =  489 : gt = 124 , t1 = 127.8876 , t2 = 128.5401 . avg.P-score = 1.0000 , ALOTC-score= 1 *
id =  153 : gt = 128 , t1 =  13.9363 , t2 =  67.4126 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  154 : gt = 128 , t1 =  16.2050 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  155 : gt = 128 , t1 =  65.7921 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  156 : gt = 128 , t1 =  65.7921 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  157 : gt = 120 , t1 =  14.2604 , t2 =  29.8171 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  158 : gt = 128 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  159 : gt = 128 , t1 =  32.7340 , t2 =  34.0304 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  160 : gt = 128 , t1 =  17.8254 , t2 =  34.0304 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  161 : gt = 128 , t1 =  66.4403 , t2 =  66.7644 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  162 : gt = 128 , t1 =  32.4099 , t2 =  33.0581 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  163 : gt = 128 , t1 =  65.7921 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  164 : gt = 128 , t1 =  14.2604 , t2 =  32.7340 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  165 : gt = 128 , t1 =  13.9363 , t2 =  67.7367 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  166 : gt = 128 , t1 =  16.5290 , t2 =  25.2797 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  167 : gt = 128 , t1 =  14.9086 , t2 =  65.7921 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  168 : gt = 128 , t1 =  15.5568 , t2 =  16.5290 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  169 : gt = 128 , t1 =  15.8809 , t2 =  32.4099 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  170 : gt = 132 , t1 =  25.9279 , t2 =  34.6786 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  171 : gt = 132 , t1 =  25.2797 , t2 =  34.0304 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  172 : gt = 132 , t1 =  67.7367 , t2 =  68.0608 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  173 : gt = 132 , t1 =  33.7063 , t2 =  34.0304 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  174 : gt = 128 , t1 =  16.2050 , t2 =  25.2797 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  175 : gt = 128 , t1 =  15.8809 , t2 =  64.8198 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  176 : gt = 128 , t1 =  32.0858 , t2 =  32.4099 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  177 : gt = 124 , t1 =  16.8531 , t2 =  32.0858 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  178 : gt = 128 , t1 =  65.7921 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  179 : gt = 128 , t1 =  33.0581 , t2 =  65.7921 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  180 : gt = 128 , t1 =  24.6315 , t2 =  68.7090 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  181 : gt = 128 , t1 =  32.7340 , t2 =  33.0581 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  182 : gt = 128 , t1 =  16.5290 , t2 =  16.8531 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  183 : gt = 128 , t1 =  32.7340 , t2 =  33.0581 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  184 : gt = 128 , t1 =  33.0581 , t2 =  65.7921 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  185 : gt = 128 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  186 : gt = 128 , t1 =  32.4099 , t2 =  66.1162 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  187 : gt = 128 , t1 =  65.4680 , t2 =  65.7921 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  188 : gt = 128 , t1 =  32.7340 , t2 =  33.0581 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  189 : gt = 128 , t1 =  16.5290 , t2 =  16.8531 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  190 : gt = 128 , t1 =  33.0581 , t2 =  65.7921 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  191 : gt = 128 , t1 =  16.2050 , t2 =  66.4403 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  192 : gt = 128 , t1 =  14.2604 , t2 =  15.5568 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  193 : gt = 128 , t1 =  65.7921 , t2 =  66.4403 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  194 : gt = 132 , t1 =  33.3822 , t2 =  33.7063 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  195 : gt = 132 , t1 =  18.7977 , t2 =  33.7063 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  196 : gt = 128 , t1 =  14.2604 , t2 =  33.7063 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  197 : gt = 128 , t1 =  15.5568 , t2 =  17.1772 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  198 : gt = 128 , t1 =  32.9506 , t2 =  33.2769 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  199 : gt = 128 , t1 =  14.3547 , t2 =  42.0855 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  200 : gt = 128 , t1 =  32.9506 , t2 =  33.6031 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  201 : gt = 128 , t1 =  14.6810 , t2 =  67.2063 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  202 : gt = 132 , t1 =  68.0756 , t2 =  68.7301 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  203 : gt = 128 , t1 =  14.3547 , t2 =  14.6810 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  204 : gt = 132 , t1 =  69.1637 , t2 =  69.4900 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  205 : gt = 128 , t1 =  67.8587 , t2 =  68.1850 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  206 : gt = 128 , t1 =  33.6031 , t2 =  33.9294 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  207 : gt = 132 , t1 =  33.7105 , t2 =  34.0378 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  208 : gt = 128 , t1 =  67.8587 , t2 =  68.8375 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  209 : gt = 128 , t1 =  18.0008 , t2 =  33.3832 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  210 : gt = 112 , t1 =  13.8965 , t2 =  14.2123 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  211 : gt = 116 , t1 =  29.0562 , t2 =  29.3721 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  212 : gt = 116 , t1 =  28.7404 , t2 =  29.0562 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  213 : gt = 116 , t1 =  30.9512 , t2 =  59.3758 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  214 : gt = 116 , t1 =  13.8965 , t2 =  14.2123 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  215 : gt = 120 , t1 =  29.6879 , t2 =  30.3196 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  216 : gt = 120 , t1 =  29.3721 , t2 =  31.2670 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  217 : gt = 120 , t1 =  14.2123 , t2 =  15.7914 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  218 : gt = 120 , t1 =  16.1073 , t2 =  31.2670 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  219 : gt = 120 , t1 =  14.2123 , t2 =  14.8439 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  220 : gt = 124 , t1 =  13.8965 , t2 =  30.3196 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  221 : gt = 124 , t1 =  60.9549 , t2 =  61.2708 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  222 : gt = 128 , t1 =  61.2708 , t2 =  61.5866 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  223 : gt = 128 , t1 =  15.1598 , t2 =  32.2145 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  224 : gt = 132 , t1 =  66.0082 , t2 =  66.3240 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  225 : gt = 128 , t1 =  24.8367 , t2 =  66.6670 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  226 : gt = 128 , t1 =  17.0726 , t2 =  24.9522 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  227 : gt = 128 , t1 =  16.9936 , t2 =  33.3335 . avg.P-score = 0.0000 , ALOTC-score= 0  
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - P-score = 0.0000 alotc = 0.0000 

Viennese Waltz
id =  338 : gt = 174 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  339 : gt = 174 , t1 =  14.2604 , t2 =  44.4016 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  340 : gt = 174 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  341 : gt = 174 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  342 : gt = 180 , t1 =  14.5845 , t2 =  46.0221 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  343 : gt = 180 , t1 =  14.5845 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  344 : gt = 180 , t1 =  46.0221 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  345 : gt = 180 , t1 =  46.0221 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  346 : gt = 180 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  347 : gt = 180 , t1 =  14.2604 , t2 =  16.5290 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  348 : gt = 180 , t1 =  14.2604 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  349 : gt = 177 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  350 : gt = 180 , t1 =  14.2604 , t2 =  45.6980 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  351 : gt = 180 , t1 =  15.5568 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  352 : gt = 180 , t1 =  14.5845 , t2 =  15.5568 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  353 : gt = 180 , t1 =  46.0221 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  354 : gt = 180 , t1 =  46.0221 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  355 : gt = 180 , t1 =  46.9944 , t2 =  47.3185 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  356 : gt = 180 , t1 =  14.2604 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  357 : gt = 180 , t1 =  30.7894 , t2 =  31.1135 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  358 : gt = 180 , t1 =  14.2604 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  359 : gt = 180 , t1 =  13.9363 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  360 : gt = 180 , t1 =  45.0498 , t2 =  45.3739 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  361 : gt = 180 , t1 =  46.3462 , t2 =  46.9944 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  362 : gt = 180 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  363 : gt = 180 , t1 =  46.3462 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  364 : gt = 177 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  365 : gt = 180 , t1 =  46.3462 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  366 : gt = 180 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  367 : gt = 180 , t1 =  14.2604 , t2 =  46.0221 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  368 : gt = 180 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  369 : gt = 180 , t1 =  14.2604 , t2 =  45.3739 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  370 : gt = 180 , t1 =  14.5845 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  371 : gt = 180 , t1 =  46.3462 , t2 =  46.6703 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  372 : gt = 180 , t1 =  46.0221 , t2 =  46.3462 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  373 : gt = 174 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  374 : gt = 177 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  375 : gt = 177 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  376 : gt = 177 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  377 : gt = 177 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  378 : gt = 177 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  379 : gt = 177 , t1 =  45.6980 , t2 =  46.0221 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  380 : gt = 177 , t1 =  14.9086 , t2 =  45.3739 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  381 : gt = 174 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  382 : gt = 177 , t1 =  14.5845 , t2 =  45.6980 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  383 : gt = 177 , t1 =  14.5845 , t2 =  15.5568 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  384 : gt = 177 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  385 : gt = 177 , t1 =  14.2604 , t2 =  45.6980 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  386 : gt = 177 , t1 =  45.3739 , t2 =  45.6980 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  387 : gt = 174 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  388 : gt = 177 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  389 : gt = 174 , t1 =  14.5845 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  390 : gt = 177 , t1 =  45.3739 , t2 =  45.6980 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  391 : gt = 177 , t1 =  45.3479 , t2 =  45.6742 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  392 : gt = 180 , t1 =  14.4006 , t2 =  15.0552 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  393 : gt = 180 , t1 =  15.5313 , t2 =  15.8618 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  394 : gt = 180 , t1 =  15.0072 , t2 =  30.9932 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  395 : gt = 180 , t1 =  14.3547 , t2 =  46.9791 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  396 : gt = 174 , t1 =  44.6954 , t2 =  45.0217 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  397 : gt = 174 , t1 =  14.6810 , t2 =  30.0144 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  398 : gt = 180 , t1 =  14.7279 , t2 =  15.0552 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  399 : gt = 180 , t1 =  30.6669 , t2 =  30.9932 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  400 : gt = 180 , t1 =  46.7323 , t2 =  47.0591 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  401 : gt = 174 , t1 =  14.7060 , t2 =  15.0328 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  402 : gt = 177 , t1 =  14.3792 , t2 =  14.7060 . avg.P-score = 0.0000 , ALOTC-score= 0  
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - P-score = 0.0000 alotc = 0.0000 

Slow Waltz
id =  228 : gt =  87 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  229 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  230 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  231 : gt =  87 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  232 : gt =  87 , t1 =  13.9363 , t2 =  21.0664 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  233 : gt =  84 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  234 : gt =  84 , t1 =  42.7811 , t2 =  43.1052 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  235 : gt =  84 , t1 =  14.2604 , t2 =  22.6869 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  236 : gt =  87 , t1 =  14.5845 , t2 =  22.6869 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  237 : gt =  87 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  238 : gt =  87 , t1 =  14.2604 , t2 =  44.7257 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  239 : gt =  87 , t1 =  13.9363 , t2 =  22.6869 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  240 : gt =  87 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  241 : gt =  84 , t1 =  13.9363 , t2 =  36.6232 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  242 : gt =  87 , t1 =  14.2604 , t2 =  20.7423 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  243 : gt =  87 , t1 =  14.2604 , t2 =  15.2327 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  244 : gt =  87 , t1 =  14.2604 , t2 =  22.0387 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  245 : gt =  87 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  246 : gt =  87 , t1 =  14.5845 , t2 =  21.7146 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  247 : gt =  87 , t1 =  14.2604 , t2 =  22.3628 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  248 : gt =  87 , t1 =  13.9363 , t2 =  23.0110 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  249 : gt =  87 , t1 =  22.3628 , t2 =  22.6869 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  250 : gt =  87 , t1 =  14.2604 , t2 =  23.0110 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  251 : gt =  87 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  252 : gt =  87 , t1 =  14.2604 , t2 =  22.3628 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  253 : gt =  87 , t1 =  13.9363 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  254 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  255 : gt =  84 , t1 =  14.2604 , t2 =  43.1052 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  256 : gt =  87 , t1 =  13.9363 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  257 : gt =  87 , t1 =  14.2604 , t2 =  18.1495 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  258 : gt =  84 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  259 : gt =  81 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  260 : gt =  87 , t1 =  14.2604 , t2 =  21.7146 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  261 : gt =  87 , t1 =  14.5845 , t2 =  44.7257 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  262 : gt =  87 , t1 =  44.4016 , t2 =  44.7257 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  263 : gt =  87 , t1 =  13.9363 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  264 : gt =  87 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  265 : gt =  84 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  266 : gt =  84 , t1 =  14.2604 , t2 =  44.4016 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  267 : gt =  84 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  268 : gt =  84 , t1 =  43.4293 , t2 =  43.7534 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  269 : gt =  84 , t1 =  14.2604 , t2 =  21.3905 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  270 : gt =  84 , t1 =  21.0664 , t2 =  21.3905 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  271 : gt =  84 , t1 =  15.2327 , t2 =  17.1772 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  272 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  273 : gt =  84 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  274 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  275 : gt =  84 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  276 : gt =  87 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  277 : gt =  87 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  278 : gt =  84 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  279 : gt =  84 , t1 =  14.2604 , t2 =  15.5568 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  280 : gt =  87 , t1 =  14.2604 , t2 =  15.8809 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  281 : gt =  84 , t1 =  21.3905 , t2 =  21.7146 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  282 : gt =  87 , t1 =  43.7534 , t2 =  44.4016 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  283 : gt =  87 , t1 =  43.1052 , t2 =  44.4016 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  284 : gt =  87 , t1 =  13.9363 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  285 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  286 : gt =  84 , t1 =  13.6122 , t2 =  14.2604 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  287 : gt =  84 , t1 =  43.4293 , t2 =  44.4016 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  288 : gt =  87 , t1 =  14.9086 , t2 =  23.0110 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  289 : gt =  87 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  290 : gt =  87 , t1 =  14.2604 , t2 =  21.0664 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  291 : gt =  84 , t1 =  13.9363 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  292 : gt =  87 , t1 =  14.2604 , t2 =  14.9086 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  293 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  294 : gt =  87 , t1 =  44.7257 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  295 : gt =  84 , t1 =  20.7423 , t2 =  43.4293 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  296 : gt =  87 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  297 : gt =  87 , t1 =  22.3628 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  298 : gt =  87 , t1 =  14.2604 , t2 =  23.3351 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  299 : gt =  87 , t1 =  14.2604 , t2 =  45.0498 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  300 : gt =  87 , t1 =  14.5845 , t2 =  44.7257 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  301 : gt =  84 , t1 =  14.2604 , t2 =  42.7811 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  302 : gt =  84 , t1 =  14.2604 , t2 =  14.5845 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  303 : gt =  84 , t1 =  14.3547 , t2 =  14.6810 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  304 : gt =  87 , t1 =  14.4006 , t2 =  45.8201 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  305 : gt =  90 , t1 =  21.9282 , t2 =  38.2925 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  306 : gt =  87 , t1 =  14.4006 , t2 =  14.7279 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  307 : gt =  84 , t1 =  17.7301 , t2 =  23.9685 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  308 : gt =  90 , t1 =  14.4006 , t2 =  31.0922 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  309 : gt =  84 , t1 =  14.3547 , t2 =  21.5321 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  310 : gt =  84 , t1 =  14.0285 , t2 =  14.3547 . avg.P-score = 0.0000 , ALOTC-score= 0  
id =  311 : gt =  84 , t1 =  14.3547 , t2 =  21.5321 . avg.P-score = 0.0000 , ALOTC-score= 0  
