/home/slee/miniconda3/bin/python /home/slee/Desktop/code/mir-hw2/q5.py



tempo / 2 :


Cha Cha
id = 489 , gt =124 , t1 = 246.0938 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.9846 , t2/gt = 3.9693
id = 430 , gt =100 , t1 = 397.5361 , t2 =795.0721 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 431 , gt = 98 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 4.0565 , t2/gt = 5.2734
id = 432 , gt =102 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.8974 , t2/gt = 5.3333
id = 433 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 434 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 435 , gt =100 , t1 = 397.5361 , t2 =795.0721 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 436 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 437 , gt =100 , t1 = 397.5361 , t2 =795.0721 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 438 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 439 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 440 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 441 , gt = 88 , t1 = 469.8153 , t2 =689.0625 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 5.3388 , t2/gt = 7.8303
id = 442 , gt =100 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 3.9754 , t2/gt = 5.1680
id = 443 , gt =100 , t1 = 397.5361 , t2 =795.0721 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 444 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 445 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 446 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 447 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 448 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 449 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 450 , gt = 96 , t1 = 382.8125 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3500 , t1/gt = 3.9876 , t2/gt = 5.3833
id = 451 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 452 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 453 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 454 , gt = 74 , t1 = 574.2188 , t2 =607.9963 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0588 , t1/gt = 7.7597 , t2/gt = 8.2162
id = 455 , gt =224 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 1.7747 , t2/gt = 2.4286
id = 456 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 457 , gt =100 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 3.9754 , t2/gt = 5.1680
id = 458 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 459 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 460 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 461 , gt =104 , t1 = 397.5361 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2381 , t1/gt = 3.8225 , t2/gt = 4.7326
id = 462 , gt =104 , t1 = 413.4375 , t2 =826.8750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 463 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 464 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 465 , gt =104 , t1 = 413.4375 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0417 , t1/gt = 3.9754 , t2/gt = 4.1410
id = 466 , gt =104 , t1 = 397.5361 , t2 =413.4375 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0400 , t1/gt = 3.8225 , t2/gt = 3.9754
id = 467 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 468 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 469 , gt =102 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 4.0533 , t2/gt = 5.3333
id = 470 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 471 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 472 , gt =100 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 3.9754 , t2/gt = 5.1680
id = 473 , gt =100 , t1 = 369.1406 , t2 =397.5361 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0769 , t1/gt = 3.6914 , t2/gt = 3.9754
id = 474 , gt =104 , t1 = 234.9077 , t2 =413.4375 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.7600 , t1/gt = 2.2587 , t2/gt = 3.9754
id = 475 , gt =104 , t1 = 413.4375 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3158 , t1/gt = 3.9754 , t2/gt = 5.2307
id = 476 , gt =104 , t1 = 413.4375 , t2 =574.2188 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3889 , t1/gt = 3.9754 , t2/gt = 5.5213
id = 477 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 478 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 479 , gt =100 , t1 = 382.8125 , t2 =397.5361 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0385 , t1/gt = 3.8281 , t2/gt = 3.9754
id = 480 , gt =202 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 2.5584 , t2/gt = 2.6931
id = 481 , gt =100 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 3.9754 , t2/gt = 5.1680
id = 482 , gt =100 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 5.1680 , t2/gt = 5.4400
id = 483 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
id = 484 , gt =100 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 5.1680 , t2/gt = 5.4400
id = 485 , gt =100 , t1 = 397.5361 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3000 , t1/gt = 3.9754 , t2/gt = 5.1680
id = 486 , gt =100 , t1 = 397.5361 , t2 =795.0721 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9754 , t2/gt = 7.9507
id = 487 , gt =100 , t1 = 397.5361 , t2 =413.4375 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0400 , t1/gt = 3.9754 , t2/gt = 4.1344
id = 488 , gt =100 , t1 = 397.5361 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3684 , t1/gt = 3.9754 , t2/gt = 5.4400
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Samba : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.3423
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 4.0671
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 5.4288
Tango
id = 142 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 143 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 144 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 145 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 146 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 147 , gt =128 , t1 = 469.8153 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 3.6704 , t2/gt = 4.0375
id = 148 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 149 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 150 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 151 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 152 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 153 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 154 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 155 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 156 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 157 , gt =120 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.9151 , t2/gt = 4.1016
id = 158 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 159 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 160 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 161 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 162 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 163 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 164 , gt =128 , t1 = 333.4173 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5500 , t1/gt = 2.6048 , t2/gt = 4.0375
id = 165 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 166 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 167 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 168 , gt =128 , t1 = 516.7969 , t2 =574.2188 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1111 , t1/gt = 4.0375 , t2/gt = 4.4861
id = 169 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 170 , gt =132 , t1 = 356.4116 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5263 , t1/gt = 2.7001 , t2/gt = 4.1212
id = 171 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 172 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 173 , gt =132 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.7287 , t2/gt = 3.9151
id = 174 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 175 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 176 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 177 , gt =124 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.9693 , t2/gt = 4.1677
id = 178 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 179 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 180 , gt =128 , t1 = 492.1875 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 3.8452 , t2/gt = 4.2500
id = 181 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 182 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 183 , gt =128 , t1 = 356.4116 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4500 , t1/gt = 2.7845 , t2/gt = 4.0375
id = 184 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 185 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 186 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 187 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 188 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 189 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 190 , gt =128 , t1 = 369.1406 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 2.8839 , t2/gt = 4.0375
id = 191 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 192 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 193 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 194 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 195 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 196 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 197 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 198 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 199 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 200 , gt =128 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.0187 , t2/gt = 4.0375
id = 201 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 202 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 203 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 204 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 205 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 206 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 207 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 208 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 209 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 210 , gt =112 , t1 = 430.6641 , t2 =449.3886 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0435 , t1/gt = 3.8452 , t2/gt = 4.0124
id = 211 , gt =116 , t1 = 449.3886 , t2 =469.8153 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.8740 , t2/gt = 4.0501
id = 212 , gt =116 , t1 = 449.3886 , t2 =469.8153 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.8740 , t2/gt = 4.0501
id = 213 , gt =116 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 214 , gt =116 , t1 = 469.8153 , t2 =607.9963 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2941 , t1/gt = 4.0501 , t2/gt = 5.2413
id = 215 , gt =120 , t1 = 449.3886 , t2 =469.8153 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.7449 , t2/gt = 3.9151
id = 216 , gt =120 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.9151 , t2/gt = 4.1016
id = 217 , gt =120 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.9151 , t2/gt = 4.1016
id = 218 , gt =120 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.1016 , t2/gt = 4.3066
id = 219 , gt =120 , t1 = 333.4173 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.7785 , t2/gt = 4.1016
id = 220 , gt =124 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.7888 , t2/gt = 3.9693
id = 221 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 222 , gt =128 , t1 = 449.3886 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 3.5108 , t2/gt = 3.8452
id = 223 , gt =128 , t1 = 492.1875 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 3.8452 , t2/gt = 4.0375
id = 224 , gt =132 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 3.9151 , t2/gt = 4.1212
id = 225 , gt =128 , t1 = 344.5312 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.6917 , t2/gt = 4.0375
id = 226 , gt =128 , t1 = 516.7969 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.0375 , t2/gt = 4.2500
id = 227 , gt =128 , t1 = 356.4116 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4500 , t1/gt = 2.7845 , t2/gt = 4.0375
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Tango : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
